STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/11/1995,,,,,,,,,0.07,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/12/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/13/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/14/1995,3,",,0",,,0.15,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/15/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/16/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/17/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/18/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/19/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/20/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/21/1995,3,",,0",,,0.37,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/22/1995,,,,,,,,,0.04,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/23/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/24/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/25/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/26/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/27/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/28/1995,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/29/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/30/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/31/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/1/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/2/1995,,,,,,,,,0.63,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/3/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/4/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/5/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/6/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/7/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/8/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/9/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/10/1995,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/11/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/12/1995,,,,,,,,,0.29,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/13/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/14/1995,,,,,,,,,0.4,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/15/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/16/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/17/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/18/1995,,,,,,,,,0.9,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/19/1995,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/20/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/21/1995,,,,,,,,,0.07,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/22/1995,,,,,,,,,0.53,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/23/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/24/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/25/1995,3,",,0",,,0.53,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/26/1995,,,,,,,,,0.6,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/27/1995,,,,,,,,,0.05,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/28/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/29/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/30/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/1/1995,,,,,,,,,0,"P,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/2/1995,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/3/1995,,,,,,,,,0.11,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/4/1995,,,,,,,,,0.17,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/5/1995,,,,,,,,,0.69,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/6/1995,,,,,,,,,0.18,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/7/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/8/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/9/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/10/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/11/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/12/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/13/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/14/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/15/1995,,,,,,,,,0.51,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/16/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/17/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/18/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/19/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/20/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/21/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/22/1995,,,,,,,,,0.23,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/23/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/24/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/25/1995,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/26/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/27/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/28/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/29/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/30/1995,,,,,,,,,0.85,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/31/1995,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/1/1995,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/2/1995,,,,,,,,,0.08,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/3/1995,,,,,,,,,0.78,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/4/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/5/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/6/1995,3,",,0",,,0.04,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/7/1995,,,,,,,,,1.3,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/8/1995,,,,,,,,,0.72,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/9/1995,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/10/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/11/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/12/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/13/1995,3,",,0",,,0.8,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/14/1995,,,,,,,,,0.22,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/15/1995,,,,,,,,,0.19,",,0,0800",2,",,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/16/1995,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/17/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/18/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/19/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/20/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/21/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/22/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/23/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/24/1995,2,",,0",,,0.25,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/25/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/26/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/27/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/28/1995,,,,,,,,,0.06,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/29/1995,,,,,,,,,0.37,",,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/30/1995,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/1/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/2/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/3/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/4/1995,,,,,,,,,0.15,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/5/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/6/1995,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/7/1995,,,,,,,,,0.64,",,0,0800",6.5,",,0,",7,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/8/1995,,,,,,,,,0,",,0,0800",0,",,0,",5,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/9/1995,,,,,,,,,,,0,"T,,0,",4,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/10/1995,2,",,0",,,0.18,",,0",,,,,0,"T,,0,",3,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/11/1995,,,,,,,,,0,",,0,0800",0,",,0,",2,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/12/1995,,,,,,,,,0,",,0,0800",0,",,0,",2,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/13/1995,,,,,,,,,0.01,",,0,0800",0,",,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/14/1995,,,,,,,,,0,"T,,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/15/1995,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/16/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/17/1995,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/18/1995,3,",,0",,,0.42,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/19/1995,,,,,,,,,0.76,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/20/1995,,,,,,,,,0.77,",,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/21/1995,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/22/1995,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/26/1995,4,",,0",,,0.18,",,0",,,,,0,",,0,",2,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/27/1995,,,,,,,,,0,"T,,0,0800",0,"T,,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/28/1995,,,,,,,,,0.07,",,0,0800",1,",,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/29/1995,,,,,,,,,0,"T,,0,0800",0,"T,,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/30/1995,,,,,,,,,0,"P,,0,0800",0,"P,,0,",,,,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/31/1995,,,,,,,,,0,"P,,0,0800",0,"P,,0,",,,,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/1/1996,,,,,,,,,0,"P,,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/2/1996,,,,,,,,,0.56,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
